gene,chr_scaff_name
ENSMMUG00000017564,2
ENSMMUG00000058542,1
ENSMMUG00000063754,1
ENSMMUG00000001107,2
ENSMMUG00000009257,1
ENSMMUG00000022066,1
ENSMMUG00000062824,1
ENSMMUG00000006669,1
ENSMMUG00000020972,1
ENSMMUG00000049848,1
ENSMMUG00000024597,1
ENSMMUG00000016733,1
ENSMMUG00000064398,1
ENSMMUG00000009188,1
ENSMMUG00000010323,1
ENSMMUG00000010073,1
ENSMMUG00000014520,2
ENSMMUG00000004070,1
ENSMMUG00000007258,1
ENSMMUG00000004463,1
ENSMMUG00000064331,1
ENSMMUG00000064197,1
ENSMMUG00000015022,1
ENSMMUG00000057554,2
ENSMMUG00000052186,1
ENSMMUG00000050060,1
ENSMMUG00000040181,2
ENSMMUG00000061036,1
ENSMMUG00000059072,1
ENSMMUG00000016734,1
ENSMMUG00000057501,2
ENSMMUG00000015949,1
ENSMMUG00000037540,1
ENSMMUG00000061181,1
ENSMMUG00000019986,1
ENSMMUG00000059673,1
ENSMMUG00000031537,2
ENSMMUG00000057005,2
ENSMMUG00000063990,1
ENSMMUG00000043047,1
ENSMMUG00000003199,2
ENSMMUG00000004071,1
ENSMMUG00000020641,2
ENSMMUG00000018774,2
ENSMMUG00000065163,1
ENSMMUG00000016349,1
ENSMMUG00000009679,1
ENSMMUG00000002892,1
ENSMMUG00000052382,1
ENSMMUG00000017567,2
ENSMMUG00000015020,1
ENSMMUG00000053217,2
ENSMMUG00000014828,1
ENSMMUG00000015947,1
ENSMMUG00000062407,1
ENSMMUG00000052013,2
ENSMMUG00000001664,2
ENSMMUG00000007757,2
ENSMMUG00000016735,1
ENSMMUG00000054615,1
ENSMMUG00000013163,2
ENSMMUG00000052418,2
ENSMMUG00000060284,1
ENSMMUG00000063380,2
ENSMMUG00000051523,1
ENSMMUG00000008519,1
ENSMMUG00000056463,2
ENSMMUG00000011264,1
ENSMMUG00000048309,2
ENSMMUG00000060077,2
ENSMMUG00000018909,2
ENSMMUG00000054078,1
ENSMMUG00000016405,1
ENSMMUG00000053885,1
ENSMMUG00000051021,2
ENSMMUG00000057786,2
ENSMMUG00000040506,1
ENSMMUG00000061194,2
ENSMMUG00000043130,2
ENSMMUG00000002741,1
ENSMMUG00000054158,2
ENSMMUG00000047232,2
ENSMMUG00000042995,2
ENSMMUG00000055059,1
ENSMMUG00000061915,2
ENSMMUG00000014218,1
ENSMMUG00000033539,1
ENSMMUG00000058040,1
ENSMMUG00000061560,1
ENSMMUG00000018910,2
ENSMMUG00000037594,2
ENSMMUG00000052319,2
ENSMMUG00000007565,2
ENSMMUG00000004362,1
ENSMMUG00000049685,1
ENSMMUG00000009967,1
ENSMMUG00000023057,1
ENSMMUG00000053512,1
ENSMMUG00000010514,2
ENSMMUG00000064206,1
ENSMMUG00000015518,1
ENSMMUG00000016736,1
ENSMMUG00000051267,1
ENSMMUG00000007843,2
ENSMMUG00000018530,2
ENSMMUG00000061073,1
ENSMMUG00000014018,1
ENSMMUG00000006812,2
ENSMMUG00000004614,1
ENSMMUG00000063630,2
ENSMMUG00000060377,1
ENSMMUG00000054836,1
ENSMMUG00000054610,1
ENSMMUG00000051398,2
ENSMMUG00000015948,1
ENSMMUG00000063454,1
ENSMMUG00000038839,1
ENSMMUG00000063430,2
ENSMMUG00000027803,1
ENSMMUG00000059283,2
ENSMMUG00000040630,1
ENSMMUG00000027766,1
ENSMMUG00000046023,1
ENSMMUG00000016223,1
ENSMMUG00000014522,2
ENSMMUG00000003061,2
ENSMMUG00000027153,2
ENSMMUG00000052769,2
ENSMMUG00000006816,2
ENSMMUG00000054667,2
ENSMMUG00000058107,1
ENSMMUG00000005306,1
ENSMMUG00000016099,1
ENSMMUG00000051730,1
ENSMMUG00000041607,1
ENSMMUG00000007969,1
ENSMMUG00000062587,2
ENSMMUG00000021544,1
ENSMMUG00000058020,1
ENSMMUG00000054563,1
ENSMMUG00000057023,2
ENSMMUG00000064474,2
ENSMMUG00000064782,1
ENSMMUG00000051893,1
ENSMMUG00000020639,2
ENSMMUG00000062353,1
ENSMMUG00000023401,1
ENSMMUG00000007760,2
ENSMMUG00000015946,1
ENSMMUG00000057392,1
ENSMMUG00000007183,1
ENSMMUG00000010516,2
ENSMMUG00000016220,1
ENSMMUG00000058713,1
ENSMMUG00000005307,1
ENSMMUG00000020434,1
ENSMMUG00000051713,2
ENSMMUG00000023889,1
ENSMMUG00000027412,1
ENSMMUG00000028053,1
ENSMMUG00000022936,2
ENSMMUG00000052703,1
ENSMMUG00000063311,1
ENSMMUG00000008513,1
ENSMMUG00000060619,1
ENSMMUG00000064965,2
ENSMMUG00000062066,1
ENSMMUG00000019642,1
ENSMMUG00000052587,1
ENSMMUG00000021771,2
ENSMMUG00000022532,2
ENSMMUG00000015910,2
ENSMMUG00000061942,2
ENSMMUG00000054730,1
ENSMMUG00000023052,1
ENSMMUG00000019323,2
ENSMMUG00000055227,1
ENSMMUG00000054571,1
ENSMMUG00000005585,1
ENSMMUG00000060464,1
ENSMMUG00000025964,1
ENSMMUG00000023588,2
ENSMMUG00000059204,1
ENSMMUG00000016102,1
ENSMMUG00000020471,1
ENSMMUG00000022533,2
ENSMMUG00000051767,2
ENSMMUG00000053022,1
ENSMMUG00000024802,2
ENSMMUG00000063318,1
ENSMMUG00000060603,1
ENSMMUG00000053859,1
ENSMMUG00000058753,2
ENSMMUG00000054797,1
ENSMMUG00000005410,1
ENSMMUG00000014236,2
ENSMMUG00000062140,1
ENSMMUG00000058881,1
ENSMMUG00000048590,1
ENSMMUG00000001742,1
ENSMMUG00000012574,2
ENSMMUG00000019640,1
ENSMMUG00000058089,1
ENSMMUG00000020433,1
ENSMMUG00000001953,2
ENSMMUG00000061152,1
ENSMMUG00000005426,1
ENSMMUG00000021772,2
ENSMMUG00000059055,1
ENSMMUG00000057426,1
ENSMMUG00000014523,2
ENSMMUG00000058364,1
ENSMMUG00000054908,1
ENSMMUG00000062240,1
ENSMMUG00000055782,1
ENSMMUG00000055501,1
ENSMMUG00000024186,1
ENSMMUG00000027556,2
ENSMMUG00000023143,1
ENSMMUG00000047632,2
ENSMMUG00000053074,1
ENSMMUG00000057556,1
ENSMMUG00000036857,1
ENSMMUG00000064365,1
ENSMMUG00000064626,1
ENSMMUG00000056455,1
ENSMMUG00000018869,1
ENSMMUG00000064010,1
ENSMMUG00000061239,1
ENSMMUG00000056384,1
ENSMMUG00000054590,1
ENSMMUG00000060874,1
ENSMMUG00000062109,1
ENSMMUG00000013487,1
ENSMMUG00000050633,1
ENSMMUG00000023289,2
ENSMMUG00000054496,1
ENSMMUG00000017789,1
ENSMMUG00000054771,1
ENSMMUG00000011580,2
ENSMMUG00000056294,1
ENSMMUG00000006224,1
ENSMMUG00000063734,1
ENSMMUG00000064640,2
ENSMMUG00000061381,1
ENSMMUG00000048493,1
ENSMMUG00000023585,2
ENSMMUG00000052871,1
ENSMMUG00000063830,1
ENSMMUG00000001949,2
ENSMMUG00000043556,1
ENSMMUG00000053670,1
ENSMMUG00000009107,2
ENSMMUG00000061090,1
ENSMMUG00000036124,1
ENSMMUG00000057963,1
ENSMMUG00000046645,1
ENSMMUG00000057014,1
ENSMMUG00000058794,1
ENSMMUG00000063769,1
ENSMMUG00000053818,1
ENSMMUG00000044273,1
ENSMMUG00000020383,1
ENSMMUG00000056619,1
ENSMMUG00000051734,1
ENSMMUG00000022539,2
ENSMMUG00000053033,1
ENSMMUG00000023141,1
ENSMMUG00000059500,1
ENSMMUG00000064759,2
ENSMMUG00000062807,1
ENSMMUG00000056128,1
ENSMMUG00000052366,1
ENSMMUG00000001946,2
ENSMMUG00000063656,2
ENSMMUG00000051812,1
ENSMMUG00000055711,1
ENSMMUG00000008664,2
ENSMMUG00000020432,1
ENSMMUG00000060400,1
ENSMMUG00000060804,1
ENSMMUG00000017790,1
ENSMMUG00000019799,2
ENSMMUG00000058027,1
ENSMMUG00000052865,1
ENSMMUG00000050019,1
ENSMMUG00000064326,1
ENSMMUG00000032096,1
ENSMMUG00000054599,1
ENSMMUG00000056648,1
ENSMMUG00000052259,1
ENSMMUG00000062320,2
ENSMMUG00000059024,1
ENSMMUG00000018313,1
ENSMMUG00000010552,2
ENSMMUG00000058837,1
ENSMMUG00000049884,1
ENSMMUG00000053312,1
ENSMMUG00000031232,1
ENSMMUG00000001943,2
ENSMMUG00000050427,2
ENSMMUG00000019515,1
ENSMMUG00000056076,1
ENSMMUG00000031427,1
ENSMMUG00000054551,1
ENSMMUG00000049823,1
ENSMMUG00000061248,2
ENSMMUG00000047061,2
ENSMMUG00000055754,1
ENSMMUG00000052747,2
ENSMMUG00000063674,1
ENSMMUG00000024139,1
ENSMMUG00000038562,1
ENSMMUG00000007182,1
ENSMMUG00000017338,1
ENSMMUG00000056325,1
ENSMMUG00000007497,1
ENSMMUG00000042612,1
ENSMMUG00000057742,1
ENSMMUG00000031997,1
ENSMMUG00000043999,1
ENSMMUG00000014232,2
ENSMMUG00000051155,1
ENSMMUG00000018309,1
ENSMMUG00000058709,1
ENSMMUG00000057510,1
ENSMMUG00000013783,1
ENSMMUG00000019854,2
ENSMMUG00000022715,1
ENSMMUG00000000813,1
ENSMMUG00000039930,1
ENSMMUG00000055722,1
ENSMMUG00000053531,1
ENSMMUG00000063165,1
ENSMMUG00000006343,2
ENSMMUG00000016212,1
ENSMMUG00000045843,1
ENSMMUG00000050770,1
ENSMMUG00000023587,2
ENSMMUG00000049505,1
ENSMMUG00000061193,1
ENSMMUG00000025148,1
ENSMMUG00000044046,1
ENSMMUG00000059931,1
ENSMMUG00000056449,1
ENSMMUG00000063736,1
ENSMMUG00000019857,2
ENSMMUG00000057371,2
ENSMMUG00000057438,1
ENSMMUG00000008507,1
ENSMMUG00000023584,2
ENSMMUG00000010306,1
ENSMMUG00000037284,1
ENSMMUG00000000868,1
ENSMMUG00000056242,2
ENSMMUG00000064543,1
ENSMMUG00000004217,1
ENSMMUG00000057604,1
ENSMMUG00000054623,2
ENSMMUG00000056970,1
ENSMMUG00000064242,1
ENSMMUG00000015135,1
ENSMMUG00000054466,1
ENSMMUG00000013878,1
ENSMMUG00000063313,1
ENSMMUG00000004216,1
ENSMMUG00000061529,2
ENSMMUG00000036570,1
ENSMMUG00000010553,2
ENSMMUG00000053573,1
ENSMMUG00000056769,2
ENSMMUG00000061343,1
ENSMMUG00000053923,1
ENSMMUG00000016076,2
ENSMMUG00000057769,2
ENSMMUG00000050281,1
ENSMMUG00000008666,2
ENSMMUG00000011688,1
ENSMMUG00000005216,1
ENSMMUG00000054162,2
ENSMMUG00000004576,2
ENSMMUG00000053423,1
ENSMMUG00000020740,2
ENSMMUG00000059449,1
ENSMMUG00000054069,1
ENSMMUG00000051399,1
ENSMMUG00000014526,2
ENSMMUG00000001415,1
ENSMMUG00000062394,2
ENSMMUG00000023462,1
ENSMMUG00000000058,2
ENSMMUG00000051648,2
ENSMMUG00000008506,1
ENSMMUG00000021447,1
ENSMMUG00000019548,1
ENSMMUG00000006338,2
ENSMMUG00000051024,1
ENSMMUG00000013879,1
ENSMMUG00000061684,2
ENSMMUG00000056274,2
ENSMMUG00000026103,2
ENSMMUG00000049937,2
ENSMMUG00000062294,1
ENSMMUG00000055383,2
ENSMMUG00000060744,2
ENSMMUG00000053540,2
ENSMMUG00000034815,2
ENSMMUG00000020560,1
ENSMMUG00000059941,1
ENSMMUG00000031540,2
ENSMMUG00000054175,2
ENSMMUG00000031902,2
ENSMMUG00000025264,2
ENSMMUG00000006836,1
ENSMMUG00000058662,2
ENSMMUG00000002680,1
ENSMMUG00000002052,1
ENSMMUG00000017396,1
ENSMMUG00000052748,2
ENSMMUG00000006238,1
ENSMMUG00000053408,1
ENSMMUG00000014260,2
ENSMMUG00000055734,2
ENSMMUG00000054197,2
ENSMMUG00000059860,1
ENSMMUG00000062859,1
ENSMMUG00000059176,1
ENSMMUG00000051606,2
ENSMMUG00000031543,2
ENSMMUG00000014622,1
ENSMMUG00000003902,1
ENSMMUG00000014231,2
ENSMMUG00000063273,1
ENSMMUG00000051430,1
ENSMMUG00000005174,3
ENSMMUG00000055908,2
ENSMMUG00000025367,1
ENSMMUG00000061357,1
ENSMMUG00000015779,2
ENSMMUG00000053350,2
ENSMMUG00000000059,2
ENSMMUG00000006819,1
ENSMMUG00000008509,1
ENSMMUG00000053629,1
ENSMMUG00000042873,2
ENSMMUG00000007783,1
ENSMMUG00000010555,2
ENSMMUG00000008340,1
ENSMMUG00000016711,1
ENSMMUG00000001798,2
ENSMMUG00000006389,1
ENSMMUG00000054102,1
ENSMMUG00000021859,2
ENSMMUG00000003546,1
ENSMMUG00000057171,1
ENSMMUG00000052581,2
ENSMMUG00000019549,1
ENSMMUG00000013882,1
ENSMMUG00000043243,2
ENSMMUG00000014527,2
ENSMMUG00000053063,2
ENSMMUG00000035602,1
ENSMMUG00000060327,2
ENSMMUG00000014261,2
ENSMMUG00000053420,2
ENSMMUG00000021918,2
ENSMMUG00000052115,1
ENSMMUG00000023675,1
ENSMMUG00000049225,2
ENSMMUG00000034732,1
ENSMMUG00000059651,1
ENSMMUG00000062949,1
ENSMMUG00000057116,2
ENSMMUG00000026899,1
ENSMMUG00000065231,2
ENSMMUG00000016075,2
ENSMMUG00000054560,1
ENSMMUG00000024875,1
ENSMMUG00000048198,2
ENSMMUG00000036474,1
ENSMMUG00000050592,1
ENSMMUG00000062939,2
ENSMMUG00000061129,2
ENSMMUG00000055740,1
ENSMMUG00000061350,1
ENSMMUG00000032940,2
ENSMMUG00000064971,1
ENSMMUG00000001456,2
ENSMMUG00000027866,2
ENSMMUG00000003269,1
ENSMMUG00000050483,2
ENSMMUG00000023463,1
ENSMMUG00000045993,2
ENSMMUG00000052491,1
ENSMMUG00000018375,1
ENSMMUG00000050059,2
ENSMMUG00000013454,2
ENSMMUG00000060924,1
ENSMMUG00000052206,1
ENSMMUG00000054921,2
ENSMMUG00000037423,1
ENSMMUG00000024041,3
ENSMMUG00000061264,1
ENSMMUG00000008030,1
ENSMMUG00000055295,2
ENSMMUG00000020716,2
ENSMMUG00000032248,1
ENSMMUG00000061580,1
ENSMMUG00000009036,2
ENSMMUG00000010174,1
ENSMMUG00000056753,1
ENSMMUG00000054284,2
ENSMMUG00000019551,1
ENSMMUG00000052772,1
ENSMMUG00000063181,2
ENSMMUG00000026897,1
ENSMMUG00000051954,1
ENSMMUG00000064212,1
ENSMMUG00000041181,3
ENSMMUG00000050055,1
ENSMMUG00000027053,1
ENSMMUG00000060058,2
ENSMMUG00000051013,1
ENSMMUG00000018321,2
ENSMMUG00000022500,1
ENSMMUG00000035912,1
ENSMMUG00000065239,1
ENSMMUG00000059753,2
ENSMMUG00000057918,2
ENSMMUG00000023674,1
ENSMMUG00000003427,3
ENSMMUG00000003268,1
ENSMMUG00000012914,3
ENSMMUG00000001380,1
ENSMMUG00000056665,1
ENSMMUG00000051788,1
ENSMMUG00000003048,2
ENSMMUG00000007635,1
ENSMMUG00000049341,1
ENSMMUG00000024613,1
ENSMMUG00000008029,1
ENSMMUG00000004907,1
ENSMMUG00000012729,1
ENSMMUG00000011347,2
ENSMMUG00000019554,1
ENSMMUG00000003428,3
ENSMMUG00000064434,1
ENSMMUG00000052862,2
ENSMMUG00000059820,2
ENSMMUG00000003267,1
ENSMMUG00000021567,2
ENSMMUG00000057942,2
ENSMMUG00000016307,1
ENSMMUG00000043637,2
ENSMMUG00000013884,1
ENSMMUG00000046972,2
ENSMMUG00000007784,1
ENSMMUG00000023398,1
ENSMMUG00000023449,1
ENSMMUG00000021371,2
ENSMMUG00000060922,2
ENSMMUG00000008155,1
ENSMMUG00000047035,1
ENSMMUG00000053660,2
ENSMMUG00000017314,1
ENSMMUG00000042432,1
ENSMMUG00000003051,2
ENSMMUG00000060393,2
ENSMMUG00000003173,1
ENSMMUG00000047794,1
ENSMMUG00000022240,2
ENSMMUG00000062921,1
ENSMMUG00000037336,1
ENSMMUG00000035834,2
ENSMMUG00000031605,2
ENSMMUG00000019020,1
ENSMMUG00000011608,1
ENSMMUG00000036842,2
ENSMMUG00000043954,2
ENSMMUG00000062682,2
ENSMMUG00000022115,2
ENSMMUG00000038021,1
ENSMMUG00000013451,2
ENSMMUG00000015097,1
ENSMMUG00000020654,3
ENSMMUG00000056386,1
ENSMMUG00000018663,2
ENSMMUG00000063911,1
ENSMMUG00000058605,2
ENSMMUG00000050811,2
ENSMMUG00000060687,2
ENSMMUG00000051847,2
ENSMMUG00000048819,2
ENSMMUG00000008916,2
ENSMMUG00000004189,2
ENSMMUG00000060274,1
ENSMMUG00000019687,1
ENSMMUG00000016197,2
ENSMMUG00000056924,2
ENSMMUG00000063421,2
ENSMMUG00000047392,1
ENSMMUG00000060572,2
ENSMMUG00000062030,1
ENSMMUG00000050791,1
ENSMMUG00000006353,2
ENSMMUG00000015062,2
ENSMMUG00000057892,2
ENSMMUG00000046275,1
ENSMMUG00000020851,1
ENSMMUG00000039473,3
ENSMMUG00000016964,1
ENSMMUG00000053547,1
ENSMMUG00000037060,1
ENSMMUG00000006285,1
ENSMMUG00000064079,1
ENSMMUG00000049652,2
ENSMMUG00000022499,1
ENSMMUG00000061077,1
ENSMMUG00000025514,1
ENSMMUG00000025394,2
ENSMMUG00000062121,1
ENSMMUG00000016073,2
ENSMMUG00000053797,1
ENSMMUG00000008158,1
ENSMMUG00000055102,1
ENSMMUG00000015976,1
ENSMMUG00000009562,1
ENSMMUG00000053353,1
ENSMMUG00000000912,2
ENSMMUG00000037726,2
ENSMMUG00000021247,2
ENSMMUG00000040723,2
ENSMMUG00000021925,2
ENSMMUG00000006352,2
ENSMMUG00000051934,2
ENSMMUG00000012911,3
ENSMMUG00000054852,2
ENSMMUG00000008918,2
ENSMMUG00000004194,2
ENSMMUG00000023397,1
ENSMMUG00000018662,2
ENSMMUG00000016072,2
ENSMMUG00000007612,1
ENSMMUG00000019302,2
ENSMMUG00000016905,1
ENSMMUG00000023396,1
ENSMMUG00000027247,2
ENSMMUG00000063120,1
ENSMMUG00000013448,2
ENSMMUG00000046471,2
ENSMMUG00000033806,2
ENSMMUG00000060319,1
ENSMMUG00000021927,2
ENSMMUG00000013203,1
ENSMMUG00000010474,1
ENSMMUG00000008919,2
ENSMMUG00000032249,1
ENSMMUG00000024291,2
ENSMMUG00000007230,2
ENSMMUG00000023395,1
ENSMMUG00000058318,2
ENSMMUG00000000290,2
ENSMMUG00000024320,2
ENSMMUG00000016068,2
ENSMMUG00000062713,1
ENSMMUG00000006662,2
ENSMMUG00000059599,2
ENSMMUG00000006284,1
ENSMMUG00000022331,3
ENSMMUG00000051288,2
ENSMMUG00000015059,2
ENSMMUG00000033417,1
ENSMMUG00000018661,2
ENSMMUG00000003906,1
ENSMMUG00000056425,2
ENSMMUG00000062342,1
ENSMMUG00000056143,3
ENSMMUG00000041324,2
ENSMMUG00000035726,2
ENSMMUG00000012605,2
ENSMMUG00000016904,1
ENSMMUG00000000697,2
ENSMMUG00000043638,2
ENSMMUG00000008070,2
ENSMMUG00000053002,1
ENSMMUG00000059833,1
ENSMMUG00000013188,1
ENSMMUG00000023372,1
ENSMMUG00000055343,2
ENSMMUG00000015060,2
ENSMMUG00000049603,1
ENSMMUG00000055902,1
ENSMMUG00000010407,3
ENSMMUG00000003169,2
ENSMMUG00000025722,1
ENSMMUG00000021249,2
ENSMMUG00000017014,2
ENSMMUG00000055296,2
ENSMMUG00000044265,1
ENSMMUG00000050705,2
ENSMMUG00000054846,1
ENSMMUG00000017312,1
ENSMMUG00000016900,1
ENSMMUG00000055637,2
ENSMMUG00000034621,1
ENSMMUG00000060258,2
ENSMMUG00000048881,1
ENSMMUG00000025504,2
ENSMMUG00000054847,1
ENSMMUG00000027014,1
ENSMMUG00000050209,1
ENSMMUG00000050117,2
ENSMMUG00000017482,1
ENSMMUG00000055946,2
ENSMMUG00000054480,2
ENSMMUG00000046638,2
ENSMMUG00000013443,2
ENSMMUG00000013197,1
ENSMMUG00000035668,2
ENSMMUG00000052610,1
ENSMMUG00000017309,1
ENSMMUG00000011270,2
ENSMMUG00000054139,2
ENSMMUG00000058693,1
ENSMMUG00000055279,2
ENSMMUG00000059039,1
ENSMMUG00000024707,2
ENSMMUG00000055281,3
ENSMMUG00000063512,1
ENSMMUG00000014849,1
ENSMMUG00000057404,1
ENSMMUG00000044278,3
ENSMMUG00000033178,1
ENSMMUG00000061254,1
ENSMMUG00000017782,2
ENSMMUG00000021253,2
ENSMMUG00000056609,1
ENSMMUG00000014573,1
ENSMMUG00000052792,3
ENSMMUG00000021392,2
ENSMMUG00000057535,1
ENSMMUG00000052649,1
ENSMMUG00000054612,2
ENSMMUG00000002907,2
ENSMMUG00000017301,1
ENSMMUG00000060387,1
ENSMMUG00000053807,1
ENSMMUG00000019326,1
ENSMMUG00000040869,2
ENSMMUG00000054157,1
ENSMMUG00000006075,3
ENSMMUG00000055520,2
ENSMMUG00000042075,2
ENSMMUG00000009184,1
ENSMMUG00000014433,2
ENSMMUG00000050437,2
ENSMMUG00000022288,1
ENSMMUG00000023671,1
ENSMMUG00000052498,3
ENSMMUG00000062527,2
ENSMMUG00000051579,1
ENSMMUG00000028667,1
ENSMMUG00000062170,1
ENSMMUG00000017780,2
ENSMMUG00000015132,1
ENSMMUG00000060706,1
ENSMMUG00000000168,2
ENSMMUG00000005820,1
ENSMMUG00000021254,2
ENSMMUG00000021570,2
ENSMMUG00000021694,2
ENSMMUG00000022329,3
ENSMMUG00000025971,1
ENSMMUG00000023097,1
ENSMMUG00000000694,2
ENSMMUG00000060633,2
ENSMMUG00000049574,1
ENSMMUG00000058067,2
ENSMMUG00000008157,1
ENSMMUG00000063360,1
ENSMMUG00000009076,1
ENSMMUG00000042547,2
ENSMMUG00000052129,2
ENSMMUG00000017302,1
ENSMMUG00000063980,2
ENSMMUG00000057453,1
ENSMMUG00000057282,1
ENSMMUG00000037760,2
ENSMMUG00000005720,1
ENSMMUG00000058624,2
ENSMMUG00000054638,2
ENSMMUG00000014739,2
ENSMMUG00000026954,2
ENSMMUG00000013853,1
ENSMMUG00000008427,1
ENSMMUG00000012469,1
ENSMMUG00000005819,1
ENSMMUG00000010020,1
ENSMMUG00000012750,2
ENSMMUG00000057235,2
ENSMMUG00000010380,1
ENSMMUG00000014741,2
ENSMMUG00000056821,2
ENSMMUG00000062316,1
ENSMMUG00000062568,1
ENSMMUG00000051631,2
ENSMMUG00000053858,1
ENSMMUG00000008156,1
ENSMMUG00000052603,2
ENSMMUG00000060540,2
ENSMMUG00000007611,1
ENSMMUG00000043979,1
ENSMMUG00000037413,1
ENSMMUG00000000984,2
ENSMMUG00000022153,2
ENSMMUG00000026944,1
ENSMMUG00000051669,1
ENSMMUG00000058658,1
ENSMMUG00000062232,1
ENSMMUG00000025232,1
ENSMMUG00000045455,1
ENSMMUG00000055977,1
ENSMMUG00000004671,2
ENSMMUG00000000166,2
ENSMMUG00000025287,1
ENSMMUG00000060711,1
ENSMMUG00000013852,1
ENSMMUG00000003149,1
ENSMMUG00000055789,1
ENSMMUG00000014742,2
ENSMMUG00000053582,1
ENSMMUG00000000308,1
ENSMMUG00000005818,1
ENSMMUG00000012752,2
ENSMMUG00000012156,1
ENSMMUG00000010387,1
ENSMMUG00000064313,3
ENSMMUG00000055655,1
ENSMMUG00000057631,1
ENSMMUG00000008932,1
ENSMMUG00000009081,1
ENSMMUG00000003148,1
ENSMMUG00000056362,3
ENSMMUG00000000164,2
ENSMMUG00000026505,1
ENSMMUG00000007834,1
ENSMMUG00000059733,2
ENSMMUG00000051782,1
ENSMMUG00000058335,3
ENSMMUG00000019810,2
ENSMMUG00000065038,1
ENSMMUG00000058297,1
ENSMMUG00000019746,1
ENSMMUG00000056238,2
ENSMMUG00000021238,1
ENSMMUG00000063675,1
ENSMMUG00000060074,2
ENSMMUG00000007606,1
ENSMMUG00000049510,1
ENSMMUG00000033899,1
ENSMMUG00000000158,2
ENSMMUG00000008151,1
ENSMMUG00000065118,2
ENSMMUG00000062409,2
ENSMMUG00000021921,1
ENSMMUG00000021399,1
ENSMMUG00000062157,1
ENSMMUG00000051387,1
ENSMMUG00000062202,1
ENSMMUG00000036858,1
ENSMMUG00000005361,1
ENSMMUG00000064353,1
ENSMMUG00000010660,1
ENSMMUG00000022324,3
ENSMMUG00000007605,1
ENSMMUG00000056472,1
ENSMMUG00000007829,1
ENSMMUG00000010346,2
ENSMMUG00000056080,1
ENSMMUG00000054748,1
ENSMMUG00000022840,3
ENSMMUG00000011208,2
ENSMMUG00000009085,1
ENSMMUG00000000985,2
ENSMMUG00000054365,1
ENSMMUG00000059718,1
ENSMMUG00000005816,1
ENSMMUG00000010389,1
ENSMMUG00000054770,1
ENSMMUG00000009265,1
ENSMMUG00000007604,1
ENSMMUG00000053695,2
ENSMMUG00000019406,1
ENSMMUG00000052628,1
ENSMMUG00000045509,2
ENSMMUG00000005815,1
ENSMMUG00000004379,1
ENSMMUG00000064045,2
ENSMMUG00000050018,1
ENSMMUG00000058596,1
ENSMMUG00000055705,2
ENSMMUG00000000756,2
ENSMMUG00000044139,1
ENSMMUG00000061772,1
ENSMMUG00000025161,1
ENSMMUG00000051466,2
ENSMMUG00000064825,1
ENSMMUG00000038708,1
ENSMMUG00000019743,1
ENSMMUG00000054308,1
ENSMMUG00000008504,3
ENSMMUG00000006351,2
ENSMMUG00000028389,2
ENSMMUG00000051660,1
ENSMMUG00000011363,2
ENSMMUG00000015403,1
ENSMMUG00000004754,1
ENSMMUG00000042811,2
ENSMMUG00000055727,1
ENSMMUG00000063669,2
ENSMMUG00000033282,2
ENSMMUG00000053602,1
ENSMMUG00000016857,1
ENSMMUG00000057262,2
ENSMMUG00000057029,2
ENSMMUG00000053932,2
ENSMMUG00000019884,1
ENSMMUG00000035327,2
ENSMMUG00000007893,1
ENSMMUG00000048905,2
ENSMMUG00000053677,2
ENSMMUG00000000688,2
ENSMMUG00000055880,2
ENSMMUG00000038079,1
ENSMMUG00000056977,2
ENSMMUG00000051186,1
ENSMMUG00000015402,1
ENSMMUG00000047454,1
ENSMMUG00000064459,2
ENSMMUG00000019813,2
ENSMMUG00000063902,1
ENSMMUG00000021423,1
ENSMMUG00000000911,2
ENSMMUG00000052755,2
ENSMMUG00000037122,2
ENSMMUG00000007896,1
ENSMMUG00000061990,1
ENSMMUG00000063379,1
ENSMMUG00000021334,2
ENSMMUG00000055664,2
ENSMMUG00000021917,1
ENSMMUG00000004751,1
ENSMMUG00000008426,1
ENSMMUG00000037311,2
ENSMMUG00000050488,2
ENSMMUG00000007828,1
ENSMMUG00000045982,2
ENSMMUG00000006203,1
ENSMMUG00000013069,2
ENSMMUG00000062446,1
ENSMMUG00000057669,1
ENSMMUG00000065284,2
ENSMMUG00000058249,2
ENSMMUG00000012766,1
ENSMMUG00000005812,1
ENSMMUG00000061865,1
ENSMMUG00000058867,2
ENSMMUG00000004952,1
ENSMMUG00000041837,1
ENSMMUG00000063485,1
ENSMMUG00000024121,2
ENSMMUG00000060029,2
ENSMMUG00000034442,1
ENSMMUG00000000390,1
ENSMMUG00000020063,1
ENSMMUG00000054619,2
ENSMMUG00000001021,1
ENSMMUG00000056299,1
ENSMMUG00000041725,1
ENSMMUG00000058173,2
ENSMMUG00000033830,1
ENSMMUG00000010630,2
ENSMMUG00000034494,1
ENSMMUG00000056987,1
ENSMMUG00000002981,1
ENSMMUG00000009940,1
ENSMMUG00000013520,1
ENSMMUG00000059662,2
ENSMMUG00000010127,1
ENSMMUG00000051978,1
ENSMMUG00000049738,1
ENSMMUG00000062611,2
ENSMMUG00000027920,2
ENSMMUG00000014263,1
ENSMMUG00000058001,1
ENSMMUG00000010159,1
ENSMMUG00000000431,1
ENSMMUG00000049752,1
ENSMMUG00000063827,2
